year,month,precipitation_inches,precipitation_anomaly_inches,state
2012,10,7.94,4.83,Maryland
2012,11,0.75,-2.23,Maryland
2012,12,3.86,0.58,Maryland
2013,1,3.45,0.1,Maryland
2013,2,2.22,-0.69,Maryland
2013,3,3.25,-0.52,Maryland
2013,4,3.07,-0.4,Maryland
2013,5,3.2,-0.52,Maryland
2013,6,7.46,3.6,Maryland
2013,7,4.77,0.59,Maryland
2013,8,4.22,-0.15,Maryland
2013,9,1.53,-2.04,Maryland
2013,10,5.06,1.95,Maryland
2013,11,2.73,-0.25,Maryland
2013,12,5.08,1.8,Maryland
2014,1,2.65,-0.7,Maryland
2014,2,4.17,1.26,Maryland
2014,3,3.75,-0.02,Maryland
2014,4,4.93,1.46,Maryland
2014,5,5.18,1.46,Maryland
2014,6,3.64,-0.22,Maryland
2014,7,3.87,-0.31,Maryland
2014,8,3.93,-0.44,Maryland
2014,9,2.64,-0.93,Maryland
2014,10,3.38,0.27,Maryland
2014,11,3.09,0.11,Maryland
2014,12,3.53,0.25,Maryland
2015,1,3.79,0.44,Maryland
2015,2,2.03,-0.88,Maryland
2015,3,4.26,0.49,Maryland
2015,4,3.63,0.16,Maryland
2015,5,2.46,-1.26,Maryland
2015,6,9.39,5.53,Maryland
2015,7,3.93,-0.25,Maryland
2015,8,2.61,-1.76,Maryland
2015,9,3.86,0.29,Maryland
2015,10,3.71,0.6,Maryland
2015,11,2.62,-0.36,Maryland
2015,12,4.57,1.29,Maryland
2016,1,3,-0.35,Maryland
2016,2,4.04,1.13,Maryland
2016,3,1.77,-2,Maryland
2016,4,2.13,-1.34,Maryland
2016,5,5.93,2.21,Maryland
2016,6,4.17,0.31,Maryland
2016,7,4.82,0.64,Maryland
2016,8,2.78,-1.59,Maryland
2016,9,6.59,3.02,Maryland
2016,10,2.22,-0.89,Maryland
2016,11,1,-1.98,Maryland
2016,12,3.21,-0.07,Maryland
2017,1,3.14,-0.21,Maryland
2017,2,1.12,-1.79,Maryland
2017,3,3.73,-0.04,Maryland
2017,4,3.22,-0.25,Maryland
2017,5,5.85,2.13,Maryland
2017,6,2.11,-1.75,Maryland
2017,7,7.76,3.58,Maryland
2017,8,5.57,1.2,Maryland
2017,9,2.01,-1.56,Maryland
2017,10,3.79,0.68,Maryland
2017,11,1.96,-1.02,Maryland
2017,12,0.95,-2.33,Maryland
2018,1,2.4,-0.95,Maryland
2018,2,4.73,1.82,Maryland
2018,3,2.78,-0.99,Maryland
2018,4,3.75,0.28,Maryland
2018,5,7.61,3.89,Maryland
2018,6,5.1,1.24,Maryland
2018,7,8.2,4.02,Maryland
2018,8,4.95,0.58,Maryland
2018,9,9.14,5.57,Maryland
2018,10,4.04,0.93,Maryland
2018,11,6.95,3.97,Maryland
2018,12,4.97,1.69,Maryland
2019,1,3.26,-0.09,Maryland
2019,2,3.61,0.7,Maryland
2019,3,4.07,0.3,Maryland
2019,4,3.04,-0.43,Maryland
2019,5,5.19,1.47,Maryland
2019,6,4.23,0.37,Maryland
2019,7,4.91,0.73,Maryland
2019,8,3.12,-1.25,Maryland
2019,9,0.71,-2.86,Maryland
2019,10,5.26,2.15,Maryland
2019,11,1.7,-1.28,Maryland
2019,12,3.6,0.32,Maryland
2020,1,3.04,-0.31,Maryland
2020,2,3.19,0.28,Maryland
2020,3,2.92,-0.85,Maryland
2020,4,4.88,1.41,Maryland
2020,5,3.06,-0.66,Maryland
2020,6,3.61,-0.25,Maryland
2020,7,4.37,0.19,Maryland
2020,8,8.94,4.57,Maryland
2020,9,4.02,0.45,Maryland
2020,10,4.64,1.53,Maryland
2020,11,4.76,1.78,Maryland
2020,12,5.41,2.13,Maryland
2010,1,3.35,-0.29,Massachusetts
2010,2,4.45,1.19,Massachusetts
2010,3,10.53,6.58,Massachusetts
2010,4,1.6,-2.28,Massachusetts
2010,5,2.74,-0.86,Massachusetts
2010,6,3.35,-0.29,Massachusetts
2010,7,2.95,-0.73,Massachusetts
2010,8,3.86,-0.03,Massachusetts
2010,9,2.43,-1.35,Massachusetts
2010,10,6.49,2.99,Massachusetts
2010,11,3.82,-0.2,Massachusetts
2010,12,4.06,0.23,Massachusetts
2011,1,3.55,-0.09,Massachusetts
2011,2,4.18,0.92,Massachusetts
2011,3,3.89,-0.06,Massachusetts
2011,4,5.36,1.48,Massachusetts
2011,5,3.67,0.07,Massachusetts
2011,6,5.45,1.81,Massachusetts
2011,7,2.51,-1.17,Massachusetts
2011,8,9.49,5.6,Massachusetts
2011,9,7.26,3.48,Massachusetts
2011,10,7.26,3.76,Massachusetts
2011,11,3.76,-0.26,Massachusetts
2011,12,4.45,0.62,Massachusetts
2012,1,3.22,-0.42,Massachusetts
2012,2,1.08,-2.18,Massachusetts
2012,3,1.66,-2.29,Massachusetts
2012,4,2.9,-0.98,Massachusetts
2012,5,4.79,1.19,Massachusetts
2012,6,4.07,0.43,Massachusetts
2012,7,2.67,-1.01,Massachusetts
2012,8,4.8,0.91,Massachusetts
2012,9,5.34,1.56,Massachusetts
2012,10,4.66,1.16,Massachusetts
2012,11,1.14,-2.88,Massachusetts
2012,12,5.45,1.62,Massachusetts
2013,1,1.92,-1.72,Massachusetts
2013,2,4.25,0.99,Massachusetts
2013,3,3.11,-0.84,Massachusetts
2013,4,2.21,-1.67,Massachusetts
2013,5,5.14,1.54,Massachusetts
2013,6,9.59,5.95,Massachusetts
2013,7,3.86,0.18,Massachusetts
2013,8,3.62,-0.27,Massachusetts
2013,9,3.45,-0.33,Massachusetts
2013,10,1.48,-2.02,Massachusetts
2013,11,3.69,-0.33,Massachusetts
2013,12,4.07,0.24,Massachusetts
2014,1,3.43,-0.21,Massachusetts
2014,2,4.18,0.92,Massachusetts
2014,3,4.51,0.56,Massachusetts
2014,4,3.87,-0.01,Massachusetts
2014,5,3.75,0.15,Massachusetts
2014,6,2.81,-0.83,Massachusetts
2014,7,6.52,2.84,Massachusetts
2014,8,3.07,-0.82,Massachusetts
2014,9,1.43,-2.35,Massachusetts
2014,10,6.21,2.71,Massachusetts
2014,11,4.71,0.69,Massachusetts
2014,12,5.61,1.78,Massachusetts
2015,1,4.03,0.39,Massachusetts
2015,2,2.99,-0.27,Massachusetts
2015,3,2.84,-1.11,Massachusetts
2015,4,2.55,-1.33,Massachusetts
2015,5,0.96,-2.64,Massachusetts
2015,6,6.57,2.93,Massachusetts
2015,7,3.15,-0.53,Massachusetts
2015,8,2.95,-0.94,Massachusetts
2015,9,4.19,0.41,Massachusetts
2015,10,3.86,0.36,Massachusetts
2015,11,2.48,-1.54,Massachusetts
2015,12,4.82,0.99,Massachusetts
2016,1,2.48,-1.16,Massachusetts
2016,2,4.69,1.43,Massachusetts
2016,3,3.04,-0.91,Massachusetts
2016,4,2.94,-0.94,Massachusetts
2016,5,2.98,-0.62,Massachusetts
2016,6,1.77,-1.87,Massachusetts
2016,7,2.27,-1.41,Massachusetts
2016,8,3.18,-0.71,Massachusetts
2016,9,2.36,-1.42,Massachusetts
2016,10,4.91,1.41,Massachusetts
2016,11,2.58,-1.44,Massachusetts
2016,12,3.63,-0.2,Massachusetts
2017,1,4.03,0.39,Massachusetts
2017,2,2.68,-0.58,Massachusetts
2017,3,3.21,-0.74,Massachusetts
2017,4,5.51,1.63,Massachusetts
2017,5,5.78,2.18,Massachusetts
2017,6,4.45,0.81,Massachusetts
2017,7,3.47,-0.21,Massachusetts
2017,8,2.89,-1,Massachusetts
2017,9,3.42,-0.36,Massachusetts
2017,10,6.94,3.44,Massachusetts
2017,11,1.82,-2.2,Massachusetts
2017,12,2.62,-1.21,Massachusetts
2018,1,4.5,0.86,Massachusetts
2018,2,4.88,1.62,Massachusetts
2018,3,4.45,0.5,Massachusetts
2018,4,4.99,1.11,Massachusetts
2018,5,2.05,-1.55,Massachusetts
2018,6,4.05,0.41,Massachusetts
2018,7,4.65,0.97,Massachusetts
2018,8,6.24,2.35,Massachusetts
2018,9,7.6,3.82,Massachusetts
2018,10,4.92,1.42,Massachusetts
2018,11,8.77,4.75,Massachusetts
2018,12,3.93,0.1,Massachusetts
2019,1,5.3,1.66,Massachusetts
2019,2,3.21,-0.05,Massachusetts
2019,3,2.51,-1.44,Massachusetts
2019,4,6.76,2.88,Massachusetts
2019,5,3.7,0.1,Massachusetts
2019,6,4.35,0.71,Massachusetts
2019,7,4.56,0.88,Massachusetts
2019,8,3.83,-0.06,Massachusetts
2019,9,1.89,-1.89,Massachusetts
2019,10,6.28,2.78,Massachusetts
2019,11,3.32,-0.7,Massachusetts
2019,12,7.03,3.2,Massachusetts
2020,1,1.83,-1.81,Massachusetts
2020,2,3.31,0.05,Massachusetts
2020,3,3.72,-0.23,Massachusetts
2020,4,5.36,1.48,Massachusetts
2020,5,2.5,-1.1,Massachusetts
2020,6,2.53,-1.11,Massachusetts
2020,7,2.93,-0.75,Massachusetts
2020,8,2.7,-1.19,Massachusetts
2020,9,2.18,-1.6,Massachusetts
2020,10,5.17,1.67,Massachusetts
2020,11,3.8,-0.22,Massachusetts
2020,12,6.37,2.54,Massachusetts
2010,1,0.95,-0.86,Michigan
2010,2,1.04,-0.47,Michigan
2010,3,0.73,-1.31,Michigan
2010,4,2.09,-0.5,Michigan
2010,5,3.52,0.44,Michigan
2010,6,5.89,2.62,Michigan
2010,7,4.16,1.1,Michigan
2010,8,2.37,-0.76,Michigan
2010,9,4.88,1.5,Michigan
2010,10,2.01,-0.69,Michigan
2010,11,2.15,-0.42,Michigan
2010,12,1.43,-0.57,Michigan
2011,1,1.43,-0.38,Michigan
2011,2,1.53,0.02,Michigan
2011,3,2.21,0.17,Michigan
2011,4,5.44,2.85,Michigan
2011,5,4.26,1.18,Michigan
2011,6,3.65,0.38,Michigan
2011,7,2.99,-0.07,Michigan
2011,8,3.16,0.03,Michigan
2011,9,3.72,0.34,Michigan
2011,10,3.37,0.67,Michigan
2011,11,3.19,0.62,Michigan
2011,12,1.87,-0.13,Michigan
2012,1,2.22,0.41,Michigan
2012,2,1.31,-0.2,Michigan
2012,3,2.59,0.55,Michigan
2012,4,1.89,-0.7,Michigan
2012,5,3,-0.08,Michigan
2012,6,3,-0.27,Michigan
2012,7,3.59,0.53,Michigan
2012,8,2.73,-0.4,Michigan
2012,9,2.57,-0.81,Michigan
2012,10,4.66,1.96,Michigan
2012,11,0.99,-1.58,Michigan
2012,12,2.45,0.45,Michigan
2013,1,3.3,1.49,Michigan
2013,2,2.28,0.77,Michigan
2013,3,1.36,-0.68,Michigan
2013,4,5.72,3.13,Michigan
2013,5,3.59,0.51,Michigan
2013,6,3.68,0.41,Michigan
2013,7,3.54,0.48,Michigan
2013,8,3,-0.13,Michigan
2013,9,1.92,-1.46,Michigan
2013,10,3.82,1.12,Michigan
2013,11,3.83,1.26,Michigan
2013,12,2.19,0.19,Michigan
2014,1,2.21,0.4,Michigan
2014,2,1.58,0.07,Michigan
2014,3,1.39,-0.65,Michigan
2014,4,3.82,1.23,Michigan
2014,5,3.53,0.45,Michigan
2014,6,3.82,0.55,Michigan
2014,7,3.46,0.4,Michigan
2014,8,3.56,0.43,Michigan
2014,9,3.92,0.54,Michigan
2014,10,4.09,1.39,Michigan
2014,11,3.51,0.94,Michigan
2014,12,1.77,-0.23,Michigan
2015,1,1.28,-0.53,Michigan
2015,2,0.97,-0.54,Michigan
2015,3,0.87,-1.17,Michigan
2015,4,2.46,-0.13,Michigan
2015,5,4.14,1.06,Michigan
2015,6,4.06,0.79,Michigan
2015,7,2.49,-0.57,Michigan
2015,8,3.31,0.18,Michigan
2015,9,2.91,-0.47,Michigan
2015,10,2.46,-0.24,Michigan
2015,11,3.06,0.49,Michigan
2015,12,3.73,1.73,Michigan
2016,1,1.73,-0.08,Michigan
2016,2,1.87,0.36,Michigan
2016,3,3.65,1.61,Michigan
2016,4,2.8,0.21,Michigan
2016,5,2.63,-0.45,Michigan
2016,6,2.46,-0.81,Michigan
2016,7,3.92,0.86,Michigan
2016,8,5.04,1.91,Michigan
2016,9,3.96,0.58,Michigan
2016,10,3.46,0.76,Michigan
2016,11,2.04,-0.53,Michigan
2016,12,2.3,0.3,Michigan
2017,1,2.78,0.97,Michigan
2017,2,2.02,0.51,Michigan
2017,3,2.94,0.9,Michigan
2017,4,4.39,1.8,Michigan
2017,5,3.36,0.28,Michigan
2017,6,4.72,1.45,Michigan
2017,7,2.74,-0.32,Michigan
2017,8,3.5,0.37,Michigan
2017,9,1.57,-1.81,Michigan
2017,10,6.63,3.93,Michigan
2017,11,2.74,0.17,Michigan
2017,12,1.88,-0.12,Michigan
2018,1,1.74,-0.07,Michigan
2018,2,2.96,1.45,Michigan
2018,3,1.13,-0.91,Michigan
2018,4,3,0.41,Michigan
2018,5,4.26,1.18,Michigan
2018,6,2.95,-0.32,Michigan
2018,7,2.62,-0.44,Michigan
2018,8,4.47,1.34,Michigan
2018,9,3.54,0.16,Michigan
2018,10,5.14,2.44,Michigan
2018,11,2.53,-0.04,Michigan
2018,12,1.83,-0.17,Michigan
2019,1,2.29,0.48,Michigan
2019,2,2.93,1.42,Michigan
2019,3,1.81,-0.23,Michigan
2019,4,3.65,1.06,Michigan
2019,5,4.73,1.65,Michigan
2019,6,4.13,0.86,Michigan
2019,7,2.99,-0.07,Michigan
2019,8,2.46,-0.67,Michigan
2019,9,5.19,1.81,Michigan
2019,10,5.54,2.84,Michigan
2019,11,2.69,0.12,Michigan
2019,12,3.42,1.42,Michigan
2020,1,2.84,1.03,Michigan
2020,2,1.03,-0.48,Michigan
2020,3,2.83,0.79,Michigan
2020,4,3.01,0.42,Michigan
2020,5,4.06,0.98,Michigan
2020,6,3.09,-0.18,Michigan
2020,7,3.93,0.87,Michigan
2020,8,3.83,0.7,Michigan
2020,9,3.08,-0.3,Michigan
2020,10,3.75,1.05,Michigan
2020,11,2.17,-0.4,Michigan
2020,12,1.69,-0.31,Michigan
2010,1,0.89,0.1,Minnesota
2010,2,0.58,-0.11,Minnesota
2010,3,0.95,-0.31,Minnesota
2010,4,1.35,-0.69,Minnesota
2010,5,3.15,0.04,Minnesota
2010,6,5.21,1.12,Minnesota
2010,7,4.95,1.34,Minnesota
2010,8,4.55,1.08,Minnesota
2010,9,6.41,3.51,Minnesota
2010,10,2.25,0.32,Minnesota
2010,11,1.38,0.08,Minnesota
2010,12,1.77,0.96,Minnesota
2011,1,1.05,0.26,Minnesota
2011,2,0.68,-0.01,Minnesota
2011,3,1.19,-0.07,Minnesota
2011,4,2.7,0.66,Minnesota
2011,5,4.14,1.03,Minnesota
2011,6,4.18,0.09,Minnesota
2011,7,4.68,1.07,Minnesota
2011,8,2.73,-0.74,Minnesota
2011,9,1.21,-1.69,Minnesota
2011,10,0.98,-0.95,Minnesota
2011,11,0.34,-0.96,Minnesota
2011,12,0.47,-0.34,Minnesota
2012,1,0.56,-0.23,Minnesota
2012,2,1.18,0.49,Minnesota
2012,3,1.63,0.37,Minnesota
2012,4,2.76,0.72,Minnesota
2012,5,5.96,2.85,Minnesota
2012,6,4.36,0.27,Minnesota
2012,7,3.28,-0.33,Minnesota
2012,8,2.04,-1.43,Minnesota
2012,9,0.61,-2.29,Minnesota
2012,10,1.88,-0.05,Minnesota
2012,11,0.87,-0.43,Minnesota
2012,12,1.04,0.23,Minnesota
2013,1,1.01,0.22,Minnesota
2013,2,1.16,0.47,Minnesota
2013,3,1.7,0.44,Minnesota
2013,4,3.05,1.01,Minnesota
2013,5,4.39,1.28,Minnesota
2013,6,5.22,1.13,Minnesota
2013,7,2.86,-0.75,Minnesota
2013,8,1.84,-1.63,Minnesota
2013,9,2.45,-0.45,Minnesota
2013,10,3.34,1.41,Minnesota
2013,11,0.62,-0.68,Minnesota
2013,12,1.37,0.56,Minnesota
2014,1,0.8,0.01,Minnesota
2014,2,0.86,0.17,Minnesota
2014,3,0.87,-0.39,Minnesota
2014,4,3.7,1.66,Minnesota
2014,5,3.51,0.4,Minnesota
2014,6,8.07,3.98,Minnesota
2014,7,2.5,-1.11,Minnesota
2014,8,3.72,0.25,Minnesota
2014,9,2.36,-0.54,Minnesota
2014,10,1.19,-0.74,Minnesota
2014,11,0.81,-0.49,Minnesota
2014,12,0.73,-0.08,Minnesota
2015,1,0.49,-0.3,Minnesota
2015,2,0.47,-0.22,Minnesota
2015,3,0.6,-0.66,Minnesota
2015,4,1.39,-0.65,Minnesota
2015,5,5.3,2.19,Minnesota
2015,6,3.8,-0.29,Minnesota
2015,7,4.07,0.46,Minnesota
2015,8,3.89,0.42,Minnesota
2015,9,2.71,-0.19,Minnesota
2015,10,2.15,0.22,Minnesota
2015,11,2.68,1.38,Minnesota
2015,12,1.91,1.1,Minnesota
2016,1,0.54,-0.25,Minnesota
2016,2,0.74,0.05,Minnesota
2016,3,1.96,0.7,Minnesota
2016,4,2.15,0.11,Minnesota
2016,5,2.53,-0.58,Minnesota
2016,6,4.15,0.06,Minnesota
2016,7,6.07,2.46,Minnesota
2016,8,5.31,1.84,Minnesota
2016,9,4.62,1.72,Minnesota
2016,10,2.17,0.24,Minnesota
2016,11,1.72,0.42,Minnesota
2016,12,1.58,0.77,Minnesota
2017,1,0.98,0.19,Minnesota
2017,2,0.97,0.28,Minnesota
2017,3,0.81,-0.45,Minnesota
2017,4,2.5,0.46,Minnesota
2017,5,3.21,0.1,Minnesota
2017,6,3.76,-0.33,Minnesota
2017,7,2.64,-0.97,Minnesota
2017,8,5.23,1.76,Minnesota
2017,9,3.72,0.82,Minnesota
2017,10,3.26,1.33,Minnesota
2017,11,0.51,-0.79,Minnesota
2017,12,0.71,-0.1,Minnesota
2018,1,0.57,-0.22,Minnesota
2018,2,1.02,0.33,Minnesota
2018,3,1.17,-0.09,Minnesota
2018,4,1.13,-0.91,Minnesota
2018,5,2.79,-0.32,Minnesota
2018,6,5.72,1.63,Minnesota
2018,7,4.3,0.69,Minnesota
2018,8,3.11,-0.36,Minnesota
2018,9,4.32,1.42,Minnesota
2018,10,3.57,1.64,Minnesota
2018,11,1.05,-0.25,Minnesota
2018,12,1.33,0.52,Minnesota
2019,1,0.65,-0.14,Minnesota
2019,2,1.72,1.03,Minnesota
2019,3,1.66,0.4,Minnesota
2019,4,2.71,0.67,Minnesota
2019,5,4.11,1,Minnesota
2019,6,3.55,-0.54,Minnesota
2019,7,4.62,1.01,Minnesota
2019,8,3.31,-0.16,Minnesota
2019,9,6.12,3.22,Minnesota
2019,10,4.22,2.29,Minnesota
2019,11,1.17,-0.13,Minnesota
2019,12,1.82,1.01,Minnesota
2020,1,0.88,0.09,Minnesota
2020,2,0.34,-0.35,Minnesota
2020,3,1.18,-0.08,Minnesota
2020,4,1.27,-0.77,Minnesota
2020,5,2.08,-1.03,Minnesota
2020,6,4.05,-0.04,Minnesota
2020,7,4.88,1.27,Minnesota
2020,8,4.58,1.11,Minnesota
2020,9,1.46,-1.44,Minnesota
2020,10,1.87,-0.06,Minnesota
2020,11,1.13,-0.17,Minnesota
2020,12,0.68,-0.13,Minnesota
2010,1,5.14,-0.12,Mississippi
2010,2,4.31,-0.72,Mississippi
2010,3,3.89,-2.06,Mississippi
2010,4,2.77,-2.57,Mississippi
2010,5,5.89,1.16,Mississippi
2010,6,3.11,-1.06,Mississippi
2010,7,4.15,-0.84,Mississippi
2010,8,4.91,1,Mississippi
2010,9,0.84,-2.58,Mississippi
2010,10,1.73,-1.21,Mississippi
2010,11,5.58,1.32,Mississippi
2010,12,1.59,-3.97,Mississippi
2011,1,4.44,-0.82,Mississippi
2011,2,2.71,-2.32,Mississippi
2011,3,6.8,0.85,Mississippi
2011,4,6.34,1,Mississippi
2011,5,1.99,-2.74,Mississippi
2011,6,3.26,-0.91,Mississippi
2011,7,5.69,0.7,Mississippi
2011,8,2.31,-1.6,Mississippi
2011,9,7.98,4.56,Mississippi
2011,10,1.11,-1.83,Mississippi
2011,11,4.1,-0.16,Mississippi
2011,12,6.11,0.55,Mississippi
2012,1,4.23,-1.03,Mississippi
2012,2,5.72,0.69,Mississippi
2012,3,6.76,0.81,Mississippi
2012,4,3.39,-1.95,Mississippi
2012,5,3.14,-1.59,Mississippi
2012,6,3.46,-0.71,Mississippi
2012,7,7.02,2.03,Mississippi
2012,8,8.71,4.8,Mississippi
2012,9,4.18,0.76,Mississippi
2012,10,3.18,0.24,Mississippi
2012,11,2.18,-2.08,Mississippi
2012,12,7.2,1.64,Mississippi
2013,1,9.07,3.81,Mississippi
2013,2,7.12,2.09,Mississippi
2013,3,4,-1.95,Mississippi
2013,4,6.62,1.28,Mississippi
2013,5,6.11,1.38,Mississippi
2013,6,4.15,-0.02,Mississippi
2013,7,4.36,-0.63,Mississippi
2013,8,3.28,-0.63,Mississippi
2013,9,5.29,1.87,Mississippi
2013,10,2.27,-0.67,Mississippi
2013,11,5.25,0.99,Mississippi
2013,12,5.41,-0.15,Mississippi
2014,1,2.08,-3.18,Mississippi
2014,2,6,0.97,Mississippi
2014,3,5.6,-0.35,Mississippi
2014,4,8.86,3.52,Mississippi
2014,5,5.16,0.43,Mississippi
2014,6,6.96,2.79,Mississippi
2014,7,4.14,-0.85,Mississippi
2014,8,3.71,-0.2,Mississippi
2014,9,2.54,-0.88,Mississippi
2014,10,4.28,1.34,Mississippi
2014,11,3.17,-1.09,Mississippi
2014,12,5.72,0.16,Mississippi
2015,1,4.7,-0.56,Mississippi
2015,2,4.09,-0.94,Mississippi
2015,3,6.4,0.45,Mississippi
2015,4,6.09,0.75,Mississippi
2015,5,6.18,1.45,Mississippi
2015,6,4.05,-0.12,Mississippi
2015,7,4.4,-0.59,Mississippi
2015,8,3.14,-0.77,Mississippi
2015,9,1.58,-1.84,Mississippi
2015,10,5.26,2.32,Mississippi
2015,11,7.45,3.19,Mississippi
2015,12,7.23,1.67,Mississippi
2016,1,3.6,-1.66,Mississippi
2016,2,5.41,0.38,Mississippi
2016,3,10.83,4.88,Mississippi
2016,4,5.71,0.37,Mississippi
2016,5,2.52,-2.21,Mississippi
2016,6,3.71,-0.46,Mississippi
2016,7,4.9,-0.09,Mississippi
2016,8,5.79,1.88,Mississippi
2016,9,1.8,-1.62,Mississippi
2016,10,0.55,-2.39,Mississippi
2016,11,3.29,-0.97,Mississippi
2016,12,5.02,-0.54,Mississippi
2017,1,6.7,1.44,Mississippi
2017,2,2.83,-2.2,Mississippi
2017,3,4.1,-1.85,Mississippi
2017,4,5.57,0.23,Mississippi
2017,5,6.65,1.92,Mississippi
2017,6,9.39,5.22,Mississippi
2017,7,4.83,-0.16,Mississippi
2017,8,6.92,3.01,Mississippi
2017,9,2.64,-0.78,Mississippi
2017,10,2.94,0,Mississippi
2017,11,1.32,-2.94,Mississippi
2017,12,5.04,-0.52,Mississippi
2018,1,3.66,-1.6,Mississippi
2018,2,10.15,5.12,Mississippi
2018,3,5.57,-0.38,Mississippi
2018,4,6.61,1.27,Mississippi
2018,5,3.58,-1.15,Mississippi
2018,6,3.87,-0.3,Mississippi
2018,7,4.61,-0.38,Mississippi
2018,8,4.58,0.67,Mississippi
2018,9,6.6,3.18,Mississippi
2018,10,2.54,-0.4,Mississippi
2018,11,6.52,2.26,Mississippi
2018,12,8.52,2.96,Mississippi
2019,1,6.17,0.91,Mississippi
2019,2,7.72,2.69,Mississippi
2019,3,3.32,-2.63,Mississippi
2019,4,8.73,3.39,Mississippi
2019,5,5.97,1.24,Mississippi
2019,6,5.24,1.07,Mississippi
2019,7,6.79,1.8,Mississippi
2019,8,5.31,1.4,Mississippi
2019,9,0.41,-3.01,Mississippi
2019,10,10.22,7.28,Mississippi
2019,11,2.71,-1.55,Mississippi
2019,12,5.47,-0.09,Mississippi
2020,1,8.72,3.46,Mississippi
2020,2,9.64,4.61,Mississippi
2020,3,6.1,0.15,Mississippi
2020,4,7.21,1.87,Mississippi
2020,5,3.77,-0.96,Mississippi
2020,6,6.35,2.18,Mississippi
2020,7,6,1.01,Mississippi
2020,8,4.65,0.74,Mississippi
2020,9,3.57,0.15,Mississippi
2020,10,5.24,2.3,Mississippi
2020,11,2.84,-1.42,Mississippi
2020,12,4.75,-0.81,Mississippi
2010,1,2.12,0.04,Missouri
2010,2,1.73,-0.31,Missouri
2010,3,3.35,0.15,Missouri
2010,4,3.94,-0.02,Missouri
2010,5,6.77,2.12,Missouri
2010,6,4.79,0.17,Missouri
2010,7,6.77,3.06,Missouri
2010,8,2.53,-1.18,Missouri
2010,9,7.86,3.75,Missouri
2010,10,0.73,-2.47,Missouri
2010,11,3.08,0.17,Missouri
2010,12,0.9,-1.39,Missouri
2011,1,1.02,-1.06,Missouri
2011,2,3.52,1.48,Missouri
2011,3,3.47,0.27,Missouri
2011,4,7.6,3.64,Missouri
2011,5,6.36,1.71,Missouri
2011,6,4.08,-0.54,Missouri
2011,7,2.48,-1.23,Missouri
2011,8,3.92,0.21,Missouri
2011,9,2.58,-1.53,Missouri
2011,10,1.21,-1.99,Missouri
2011,11,5.72,2.81,Missouri
2011,12,3.74,1.45,Missouri
2012,1,1.3,-0.78,Missouri
2012,2,2.3,0.26,Missouri
2012,3,4.17,0.97,Missouri
2012,4,3.74,-0.22,Missouri
2012,5,2.16,-2.49,Missouri
2012,6,1.9,-2.72,Missouri
2012,7,1.7,-2.01,Missouri
2012,8,2.44,-1.27,Missouri
2012,9,4.9,0.79,Missouri
2012,10,3.17,-0.03,Missouri
2012,11,1.57,-1.34,Missouri
2012,12,1.68,-0.61,Missouri
2013,1,3.33,1.25,Missouri
2013,2,3.19,1.15,Missouri
2013,3,3.48,0.28,Missouri
2013,4,6.21,2.25,Missouri
2013,5,6.84,2.19,Missouri
2013,6,4.46,-0.16,Missouri
2013,7,3.07,-0.64,Missouri
2013,8,4.08,0.37,Missouri
2013,9,2.5,-1.61,Missouri
2013,10,3.61,0.41,Missouri
2013,11,2.44,-0.47,Missouri
2013,12,2.5,0.21,Missouri
2014,1,1.09,-0.99,Missouri
2014,2,1.22,-0.82,Missouri
2014,3,1.7,-1.5,Missouri
2014,4,5.09,1.13,Missouri
2014,5,3.19,-1.46,Missouri
2014,6,6.1,1.48,Missouri
2014,7,2.59,-1.12,Missouri
2014,8,4.34,0.63,Missouri
2014,9,3.85,-0.26,Missouri
2014,10,6.23,3.03,Missouri
2014,11,1.72,-1.19,Missouri
2014,12,2.2,-0.09,Missouri
2015,1,1.19,-0.89,Missouri
2015,2,1.7,-0.34,Missouri
2015,3,3.24,0.04,Missouri
2015,4,3.53,-0.43,Missouri
2015,5,7.3,2.65,Missouri
2015,6,7.36,2.74,Missouri
2015,7,7.93,4.22,Missouri
2015,8,3.96,0.25,Missouri
2015,9,2.18,-1.93,Missouri
2015,10,1.56,-1.64,Missouri
2015,11,7.9,4.99,Missouri
2015,12,7.67,5.38,Missouri
2016,1,0.9,-1.18,Missouri
2016,2,1.02,-1.02,Missouri
2016,3,2.99,-0.21,Missouri
2016,4,3.71,-0.25,Missouri
2016,5,5.78,1.13,Missouri
2016,6,2.43,-2.19,Missouri
2016,7,6.56,2.85,Missouri
2016,8,6.61,2.9,Missouri
2016,9,4.39,0.28,Missouri
2016,10,2.29,-0.91,Missouri
2016,11,1.49,-1.42,Missouri
2016,12,1.27,-1.02,Missouri
2017,1,1.84,-0.24,Missouri
2017,2,0.59,-1.45,Missouri
2017,3,3.9,0.7,Missouri
2017,4,9.57,5.61,Missouri
2017,5,5.97,1.32,Missouri
2017,6,4.32,-0.3,Missouri
2017,7,3.39,-0.32,Missouri
2017,8,5.15,1.44,Missouri
2017,9,1.02,-3.09,Missouri
2017,10,3.78,0.58,Missouri
2017,11,0.91,-2,Missouri
2017,12,1.01,-1.28,Missouri
2018,1,1.64,-0.44,Missouri
2018,2,4.89,2.85,Missouri
2018,3,3.78,0.58,Missouri
2018,4,2.03,-1.93,Missouri
2018,5,4.18,-0.47,Missouri
2018,6,3.7,-0.92,Missouri
